state,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,income,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
Maryland,2022,1,Nondiscrimination,P,2022,,,,,,,,,,,,,1,1,,
Michigan,2022,1,Nondiscrimination,P,2022,,,,,,,,,,,,,1,1,,
Mississippi,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Montana,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Nebraska,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Ohio,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Tennessee,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Texas,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Utah,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,2022,0,Nondiscrimination,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1987,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1987,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1987,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1987,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1988,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1988,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1988,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1988,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1989,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1989,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1989,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1989,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1990,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1990,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1990,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1990,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1991,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1991,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1991,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1991,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1992,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1992,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1992,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1992,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Alaska,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Arizona,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Arkansas,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
California,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Colorado,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Connecticut,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Delaware,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Florida,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Georgia,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Hawaii,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Idaho,1993,0,Sports,N,2020,,,,,,,,,,,,,1,1,,
Illinois,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Indiana,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Iowa,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Kansas,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Kentucky,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Louisiana,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maine,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Maryland,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Massachusetts,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Michigan,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Minnesota,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Mississippi,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Missouri,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Montana,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Nebraska,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Nevada,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Hampshire,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Jersey,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New Mexico,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
New York,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Carolina,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
North Dakota,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Ohio,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oklahoma,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Oregon,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Pennsylvania,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Rhode Island,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
South Carolina,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
South Dakota,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Tennessee,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Texas,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Utah,1993,0,Sports,N,2022,,,,,,,,,,,,,1,1,,
Vermont,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Virginia,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Washington,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
West Virginia,1993,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
Wisconsin,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Wyoming,1993,0,Sports,"",2022,,,,,,,,,,,,,1,1,,
Alabama,1994,0,Sports,N,2021,,,,,,,,,,,,,1,1,,
